"gene","log2FoldChange","padj","significant"
"EIF1AXP1",-0.099164794460647,0.98774470069622,FALSE
"MST1P2",0.119508870315777,0.98774470069622,FALSE
"JAGN1",-0.0450811211198572,0.98774470069622,FALSE
"RAD21",-0.0498948259107409,0.98774470069622,FALSE
"RPL4P5",-0.098176806664311,0.98774470069622,FALSE
"RP5-1033H22.2",0.0637788320670923,0.98774470069622,FALSE
"C7orf26",0.0444896483119909,0.98774470069622,FALSE
"GPR137B",-0.0592942372729119,0.98774470069622,FALSE
"TRAIP",0.0673643847755274,0.98774470069622,FALSE
"NT5DC3",-0.0813081430628921,0.98774470069622,FALSE
"PDE12",-0.036120635568431,0.98774470069622,FALSE
"ZBTB34",-0.0491040543579616,0.98774470069622,FALSE
"RP11-676M6.1",0.125503604702974,0.98774470069622,FALSE
"FECH",-0.0700237779161002,0.98774470069622,FALSE
"NUCB1",0.0517405565954916,0.98774470069622,FALSE
"ZNF528-AS1",0.130619510538178,0.98774470069622,FALSE
"CDC14A",-0.0872166265254243,0.98774470069622,FALSE
"PPP4R1L",-0.0888880949528453,0.98774470069622,FALSE
"ARMCX2",0.107875459998156,0.98774470069622,FALSE
"ATF7IP",-0.0552322103965684,0.98774470069622,FALSE
"DUSP10",0.0803278546963149,0.98774470069622,FALSE
"CDNF",0.080015281020949,0.98774470069622,FALSE
"CDC6",-0.0911976678978284,0.98774470069622,FALSE
"B4GALT4",-0.0466681841592125,0.98774470069622,FALSE
"THUMPD3-AS1",0.0760129764065086,0.98774470069622,FALSE
"PPP5C",-0.0415774708842995,0.98774470069622,FALSE
"B4GALT7",-0.0563839284920866,0.98774470069622,FALSE
"ANAPC1",-0.0487070980683705,0.98774470069622,FALSE
"CHST13",0.163371346772397,0.98774470069622,FALSE
"SEC63",0.0484138759553163,0.98774470069622,FALSE
"UBE2E1",-0.0417148398528616,0.98774470069622,FALSE
"CTD-2521M24.9",0.110610557936145,0.98774470069622,FALSE
"LINC00483",0.119633326980885,0.98774470069622,FALSE
"FABP1",0.211505992590157,0.98774470069622,FALSE
"CPNE8",-0.123351853767904,0.987935436063973,FALSE
"RP11-342K6.1",-0.0571837728926962,0.987935436063973,FALSE
"TRMT10B",0.0431109071618769,0.987935436063973,FALSE
"FCGR2A",-0.122382637060068,0.988065742937732,FALSE
"TNFRSF12A",-0.0933280589150842,0.988065742937732,FALSE
"RP11-161M6.2",-0.178528761615171,0.988065742937732,FALSE
"EIF4G1",0.0365352079485169,0.988573069040084,FALSE
"MT-ND4",-0.0909511322735359,0.988625865385124,FALSE
"MYEF2",0.152098668353965,0.988625865385124,FALSE
"ZNF827",-0.0582822358814702,0.988766593844068,FALSE
"TUBA4A",0.0695924772864869,0.988766593844068,FALSE
"ABCC6",-0.098981522579412,0.988784369233672,FALSE
"CCDC110",0.145584577884721,0.988784369233672,FALSE
"RTEL1-TNFRSF6B",0.101721096358835,0.988784369233672,FALSE
"MAP7D2",0.226047385310423,0.988784369233672,FALSE
"HNRNPUL2-BSCL2",0.0867526883422935,0.988784369233672,FALSE
"LIFR",-0.176204278092932,0.988784369233672,FALSE
"TSGA10",0.0563111840829872,0.988784369233672,FALSE
"RP11-1143G9.5",0.19537039421193,0.988909092654819,FALSE
"FYN",-0.0921793799853426,0.988909092654819,FALSE
"ABRACL",0.0604160878397681,0.988909092654819,FALSE
"PPCS",-0.0458942976403991,0.988909092654819,FALSE
"ZNHIT1",0.0547189404485229,0.988909092654819,FALSE
"DNAJC30",-0.0494924275229546,0.988909092654819,FALSE
"GNPTAB",-0.0533287645394895,0.988909092654819,FALSE
"HDX",-0.115415795181446,0.988909092654819,FALSE
"RP11-958N24.1",0.089760254766399,0.988909092654819,FALSE
"RP11-927P21.4",0.130991951886303,0.988909092654819,FALSE
"KIAA1107",-0.0660786834314629,0.988909092654819,FALSE
"OSGIN1",0.0791912277497512,0.988909092654819,FALSE
"GLE1",0.0340083135537812,0.988909092654819,FALSE
"RIOK2",-0.0426494746630099,0.988909092654819,FALSE
"APTX",0.0378541881608357,0.988909092654819,FALSE
"GOLGA2P7",0.0887710777699865,0.988909092654819,FALSE
"SCUBE1",-0.135846239054381,0.988909092654819,FALSE
"MLEC",-0.0435852394125788,0.988909092654819,FALSE
"ERMP1",-0.0471194218728548,0.988909092654819,FALSE
"RBMS3",-0.129714436666277,0.988909092654819,FALSE
"RP11-5O17.1",-0.0805739259908845,0.988909092654819,FALSE
"RP11-588K22.2",-0.134000206545263,0.988909092654819,FALSE
"PLA2G6",0.0586659746909155,0.988909092654819,FALSE
"NELFE",0.0496298847849885,0.988909092654819,FALSE
"TPI1P1",-0.124006279869134,0.988909092654819,FALSE
"ARHGEF10L",-0.055897285744543,0.988909092654819,FALSE
"NOMO2",-0.0508854814848703,0.988909092654819,FALSE
"SOCS5",-0.0441446352129098,0.988909092654819,FALSE
"ZDBF2",0.140901876247831,0.988909092654819,FALSE
"CENPE",-0.0786970921431003,0.988909092654819,FALSE
"LINC00685",0.0999307238102904,0.988909092654819,FALSE
"AMFR",-0.0384733230713531,0.988909092654819,FALSE
"FOCAD",-0.0475688991065276,0.988909092654819,FALSE
"PITX2",0.105516999906925,0.988909092654819,FALSE
"YWHAZP5",-0.144599124149234,0.988909092654819,FALSE
"MCM2",0.0728324977488952,0.988909092654819,FALSE
"CTC-231O11.1",-0.129702586333328,0.988909092654819,FALSE
"TUG1",0.0485760118664297,0.988909092654819,FALSE
"SYDE2",-0.0828642649239449,0.988909092654819,FALSE
"ARVCF",-0.0728957450855129,0.988935907363776,FALSE
"ATF2",-0.0381655625137843,0.988935907363776,FALSE
"KPNB1",-0.0391186331970651,0.988935907363776,FALSE
"RFESD",-0.0676071045088509,0.988935907363776,FALSE
"ASB7",-0.0414022340727399,0.988935907363776,FALSE
"ZNF610",0.132542988172037,0.988935907363776,FALSE
"LEO1",0.0445846663526819,0.988935907363776,FALSE
"CD83",0.0704606472812451,0.988935907363776,FALSE
"DPP9",0.0388255454056703,0.988935907363776,FALSE
"ASF1A",0.0495944907143402,0.988935907363776,FALSE
"RELT",0.0722042253541346,0.988935907363776,FALSE
"SPIN1",0.035161058680481,0.988935907363776,FALSE
"USB1",-0.0424654208277,0.988935907363776,FALSE
"GUCY1B3",0.104190573606452,0.98910860931357,FALSE
"MTOR",-0.0391978526784255,0.98910860931357,FALSE
"TUBG1",-0.0661175112522795,0.98910860931357,FALSE
"RP11-20I20.4",-0.115323814214907,0.98910860931357,FALSE
"FCHO1",0.103934466779251,0.989221319043376,FALSE
"ASCC1",0.0359335481674542,0.989221319043376,FALSE
"TSEN54",-0.0527143844174828,0.989221319043376,FALSE
"PPME1",0.0340556532453314,0.989221319043376,FALSE
"TRPM2-AS",0.152793008273971,0.989221319043376,FALSE
"PIBF1",0.067255973733376,0.989221319043376,FALSE
"GZMA",0.141354154297928,0.989221319043376,FALSE
"MAN2A2",0.0451420583955218,0.989278871223852,FALSE
"RAB40C",-0.0562385574075769,0.989278871223852,FALSE
"GOLGA6L9",-0.0827451667071247,0.989440042906553,FALSE
"ARID4B",-0.0519357001492365,0.989730722176223,FALSE
"TVP23A",-0.0757178178201698,0.989730722176223,FALSE
"RP11-25K19.1",-0.136923646951697,0.989730722176223,FALSE
"GPR55",-0.15595591096471,0.989730722176223,FALSE
"SSRP1",0.0441389092673928,0.989842842219773,FALSE
"NCF1",0.132415197482404,0.989842842219773,FALSE
"HSPD1P1",-0.101351538511865,0.989842842219773,FALSE
"SCN1B",-0.105114988725901,0.989842842219773,FALSE
"ZNF608",0.0811662373518981,0.989842842219773,FALSE
"GTPBP3",0.0565341108149586,0.989842842219773,FALSE
"DHDH",0.130439480155207,0.989842842219773,FALSE
"AADACP1",0.132302090009659,0.989842842219773,FALSE
"SLC24A3",-0.113159990655368,0.989842842219773,FALSE
"DYRK2",-0.0550024198999862,0.989842842219773,FALSE
"ZNF223",-0.0785230016465983,0.989842842219773,FALSE
"PLEK2",0.0694969617072102,0.989842842219773,FALSE
"ZNF207",-0.0371545098171632,0.989842842219773,FALSE
"TROAP",0.0780650017280928,0.989842842219773,FALSE
"PSMA5",-0.0482997567935401,0.989842842219773,FALSE
"TJP1",-0.0524306316851001,0.989857873079359,FALSE
"HAAO",-0.12950418416739,0.989857873079359,FALSE
"YARS2",0.0512159801136656,0.989938493532933,FALSE
"DDHD2",0.0601035691390605,0.989945921204993,FALSE
"SOS2",-0.0586093403600432,0.9900229621001,FALSE
"OAZ1",-0.0464909558227586,0.9900229621001,FALSE
"SDCBP2",-0.128162574614151,0.9900229621001,FALSE
"CTD-3035D6.1",-0.185928810238902,0.9900229621001,FALSE
"LYVE1",0.211847733658585,0.9900229621001,FALSE
"KIAA1549L",-0.192262750069651,0.9900229621001,FALSE
"CAMK4",-0.115992862508471,0.9900229621001,FALSE
"LINC00910",-0.0681771404513684,0.9900229621001,FALSE
"LINC00865",0.138102534404509,0.9900229621001,FALSE
"RPL13AP25",0.0721148479818686,0.9900229621001,FALSE
"TVP23B",0.0552847241983264,0.9900229621001,FALSE
"KATNA1",0.0376232831007265,0.9900229621001,FALSE
"PTPN3",-0.0451849762332637,0.9900229621001,FALSE
"CNPY3",0.0571626166113564,0.9900229621001,FALSE
"DAD1",-0.0472886430429644,0.9900229621001,FALSE
"RPS6KA3",-0.0531317349652665,0.9900229621001,FALSE
"KIAA1328",-0.0551993453727836,0.9900229621001,FALSE
"ZNF740",-0.0280370980431342,0.9900229621001,FALSE
"ORAI3",0.0534926319144296,0.9900229621001,FALSE
"SOWAHB",-0.0775730069740576,0.9900229621001,FALSE
"NPIPA5",0.133701698613122,0.9900229621001,FALSE
"POP5",0.0528329051087279,0.9900229621001,FALSE
"COMMD10",-0.0642979966229823,0.9900229621001,FALSE
"SLC35C1",0.0507623231150017,0.9900229621001,FALSE
"ALKBH7",-0.0801371424879029,0.9900229621001,FALSE
"ZNF486",-0.118398909825582,0.9900229621001,FALSE
"INSIG2",0.0447046073547089,0.9900229621001,FALSE
"CTD-2331H12.5",0.0918189953401191,0.9900229621001,FALSE
"UBTF",0.0344479697221096,0.9900229621001,FALSE
"PIK3AP1",0.0982013059703879,0.9900229621001,FALSE
"C2CD3",-0.0347476093932181,0.9900229621001,FALSE
"TMEM256",-0.0685079620139709,0.9900229621001,FALSE
"MTERF3",-0.0586552740355847,0.9900229621001,FALSE
"RP11-452N17.1",-0.122575650203035,0.9900229621001,FALSE
"DPYSL2",-0.086153051421678,0.9900229621001,FALSE
"RP11-135F9.3",-0.0566241305270669,0.9900229621001,FALSE
"MMP19",-0.113310932140358,0.9900229621001,FALSE
"ZNF791",-0.0319712429423295,0.9900229621001,FALSE
"UBAP1",-0.0320188019347484,0.9900229621001,FALSE
"TBC1D13",0.0396647899488641,0.9900229621001,FALSE
"BCL2L1",0.0613261556699682,0.9900229621001,FALSE
"YWHAQ",-0.03660437114873,0.9900229621001,FALSE
"LAPTM4A",0.0367885811258108,0.9900229621001,FALSE
"FKBP10",0.117959547685037,0.9900229621001,FALSE
"EEF1B2P6",0.109871776824481,0.9900229621001,FALSE
"ADAM15",-0.0633263865774721,0.9900229621001,FALSE
"CCDC85C",-0.0528209043601977,0.9900229621001,FALSE
"SNRPG",0.0595657620274433,0.9900229621001,FALSE
"CNEP1R1",-0.0374866716738971,0.9900229621001,FALSE
"GATSL3",0.0643496090980699,0.9900229621001,FALSE
"MRPS36",-0.0514344706845777,0.9900229621001,FALSE
"CASP9",-0.0410362182393964,0.9900229621001,FALSE
"S100A13",0.0783184032520042,0.9900229621001,FALSE
"ACIN1",0.0315232715669971,0.9900229621001,FALSE
"MMP3",-0.197485460934446,0.9900229621001,FALSE
"ITGB5",-0.0513647851530196,0.9900229621001,FALSE
"FGFR1",0.108355259070376,0.9900229621001,FALSE
"B3GNT6",-0.256911118072555,0.9900229621001,FALSE
"THAP9",-0.0457146596245363,0.9900229621001,FALSE
"AKAP6",0.134495032322212,0.9900229621001,FALSE
"MMP12",0.152491388639311,0.9900229621001,FALSE
"ZNF627",-0.0432836225012211,0.9900229621001,FALSE
"MAP2K5",-0.0378793264453791,0.9900229621001,FALSE
"CNNM3",0.046668383398328,0.9900229621001,FALSE
"PIGH",0.0402639067957827,0.9900229621001,FALSE
"TCN2",0.094511830008023,0.9900229621001,FALSE
"TIPARP-AS1",0.0759777015675536,0.9900229621001,FALSE
"STARD3",0.0726270250299407,0.9900229621001,FALSE
"SETD8",-0.0318141164469911,0.9900229621001,FALSE
"GPR176",-0.0975493084250115,0.9900229621001,FALSE
"RP11-466H18.1",0.088670403046862,0.9900229621001,FALSE
"METTL3",0.0397415894498927,0.990046786552593,FALSE
"ATAT1",0.0605027812507452,0.990121751809466,FALSE
"CXCL16",-0.0721090716731821,0.990224653513657,FALSE
"LINC00116",0.0791608250953267,0.990224653513657,FALSE
"KRT80",0.145382409071372,0.990224653513657,FALSE
"LINC00242",0.0832428616861169,0.990224653513657,FALSE
"NCAPD3",0.0520408304902692,0.990224653513657,FALSE
"LINC00959",-0.0795267152129751,0.990224653513657,FALSE
"LGALS8",0.0424569462156484,0.990408085235903,FALSE
"TUSC8",0.157848061037539,0.990795833133637,FALSE
"TUBGCP3",0.0482973730550972,0.990804691458893,FALSE
"FLCN",0.04177738711046,0.990874602082877,FALSE
"ATL3",-0.0553705125534936,0.991060945393956,FALSE
"AC068282.3",0.0853596966383414,0.991313644024697,FALSE
"OCLN",-0.0528249933353482,0.991313644024697,FALSE
"ADAMTSL2",-0.110659019752472,0.991313644024697,FALSE
"AC009961.3",-0.0798029271829691,0.99134408942771,FALSE
"IQCH-AS1",-0.0519841026048482,0.99134408942771,FALSE
"RGS10",0.0685551546091299,0.99134408942771,FALSE
"RP4-751H13.5",0.0865616714385678,0.99134408942771,FALSE
"RPL6P27",0.108497933130508,0.99134408942771,FALSE
"CCND2",0.102504611096446,0.99134408942771,FALSE
"SUSD6",-0.0564929645198325,0.99134408942771,FALSE
"APOC1",0.144200985796057,0.99134408942771,FALSE
"BCKDK",0.0462452926509223,0.99134408942771,FALSE
"CCRN4L",-0.0668080094666982,0.991487561834032,FALSE
"RP5-1112D6.4",0.0850476951098053,0.991487561834032,FALSE
"ATRN",0.0634167831440469,0.991836357684999,FALSE
"THAP2",0.0493480561400495,0.991836357684999,FALSE
"FAM172A",-0.0542734858996585,0.99184837479297,FALSE
"MST1",-0.108655856023011,0.99184837479297,FALSE
"CTD-2566J3.1",-0.176922434326707,0.991904503000479,FALSE
"HOTAIRM1",-0.0866141439292118,0.991905872660776,FALSE
"MOSPD3",0.0596702695886944,0.992007923403478,FALSE
"LMO3",0.223960144023804,0.992007923403478,FALSE
"FADS3",0.0814283084863574,0.992045232449376,FALSE
"RRP1",0.0588816750709077,0.992079315221266,FALSE
"AC009120.6",0.0814965407214535,0.992218089436909,FALSE
"FZD7",0.0905505477425633,0.992218089436909,FALSE
"CD27",-0.136625857651089,0.992218089436909,FALSE
"CAPN6",0.208724119560131,0.992218089436909,FALSE
"MMP16",-0.126771890691589,0.992218089436909,FALSE
"ZNF566",-0.0562684538230272,0.992232794922656,FALSE
"SMIM5",0.117697506746691,0.992232794922656,FALSE
"LRBA",-0.0490807438995791,0.992457675886633,FALSE
"AUP1",0.0447577299762643,0.992457675886633,FALSE
"NCKAP5L",0.0637938860061696,0.992457675886633,FALSE
"STRIP2",-0.0975575304515859,0.99251559431384,FALSE
"EXD3",0.0584756028689859,0.99251559431384,FALSE
"WDTC1",-0.0532877947540684,0.99251559431384,FALSE
"RP1-101A2.1",-0.0828529444616148,0.99251559431384,FALSE
"NOVA2",-0.0901559540708193,0.99251559431384,FALSE
"BLM",0.0643082323766621,0.99251559431384,FALSE
"CACNA2D4",-0.0931131720731814,0.99251559431384,FALSE
"ACAN",-0.116872002359091,0.99251559431384,FALSE
"MBOAT7",-0.0475908851025149,0.99251559431384,FALSE
"MYBPC1",-0.194766860400857,0.99251559431384,FALSE
"SPATS2",-0.0328546804161964,0.99251559431384,FALSE
"ECM1",0.0948511987116898,0.99251559431384,FALSE
"AFG3L1P",0.0678873911240591,0.99251559431384,FALSE
"FGGY",-0.140688003935194,0.99251559431384,FALSE
"LINC01521",0.0613704540939045,0.99251559431384,FALSE
"SSSCA1",0.062889088652007,0.99251559431384,FALSE
"CACNA2D1",0.14520901633031,0.99251559431384,FALSE
"ABHD5",-0.0561645099157686,0.99251559431384,FALSE
"AC093620.5",-0.110243398853784,0.99251559431384,FALSE
"ANG",-0.0920881481857902,0.99251559431384,FALSE
"GPM6B",0.14788236946404,0.99251559431384,FALSE
"GINS2",0.0692121106189575,0.99251559431384,FALSE
"ERCC6L2",-0.0541503555373349,0.99251559431384,FALSE
"CH17-189H20.1",0.106023794586949,0.99251559431384,FALSE
"NXPH3",-0.1566047999712,0.99251559431384,FALSE
"RAB9A",-0.046815186238217,0.99251559431384,FALSE
"PTPRM",-0.0869019913051083,0.99251559431384,FALSE
"WDR75",0.0454890806112651,0.99251559431384,FALSE
"PTK2B",-0.0655907381671047,0.99251559431384,FALSE
"RAF1",-0.0293022147003104,0.99251559431384,FALSE
"F3",0.10019942916899,0.99251559431384,FALSE
"ZBED6CL",0.0580233482300448,0.99251559431384,FALSE
"RP11-95D17.1",-0.0535675452037433,0.99251559431384,FALSE
"THNSL2",-0.120153300631376,0.99251559431384,FALSE
"BUD13",0.0327042749239979,0.99251559431384,FALSE
"IFITM1",-0.0972872063103913,0.99251559431384,FALSE
"CCDC59",0.0500970890655212,0.99251559431384,FALSE
"AKT1",-0.0426510355887748,0.99251559431384,FALSE
"KAT2B",-0.0888518499497899,0.99251559431384,FALSE
"PGAP1",0.0862602008014253,0.99251559431384,FALSE
"FOXD2",-0.0998296829570667,0.99251559431384,FALSE
"KRT18P34",-0.077300902176491,0.99251559431384,FALSE
"CXCR4",-0.108810112952233,0.99251559431384,FALSE
"HUS1",-0.0400138446831254,0.99251559431384,FALSE
"GBP1",0.116454614195087,0.99251559431384,FALSE
"HCG27",0.0937382680324619,0.99251559431384,FALSE
"RP11-92K15.3",0.101764122637008,0.99251559431384,FALSE
"VPS37C",-0.0326309485267811,0.99251559431384,FALSE
"RAB3GAP1",0.0303406623347296,0.99251559431384,FALSE
"PIPOX",0.170108129538203,0.99251559431384,FALSE
"ST3GAL1",0.112217336995256,0.99251559431384,FALSE
"TMEM116",0.0474431660204531,0.99251559431384,FALSE
"OCIAD1",-0.0427674175525779,0.99251559431384,FALSE
"UBE2E2",0.0989702671764497,0.99251559431384,FALSE
"RP11-44F14.9",-0.120287375789127,0.99251559431384,FALSE
"SSB",0.0602680770912997,0.99251559431384,FALSE
"COQ9",0.0444549323596457,0.99251559431384,FALSE
"EPHB4",0.0583323738910795,0.99251559431384,FALSE
"ZC3H15",0.0433570459167723,0.99251559431384,FALSE
"AP4B1-AS1",0.0898986703158245,0.99251559431384,FALSE
"FPGT",-0.0558212014320457,0.99251559431384,FALSE
"SMARCAD1",-0.0468718328156863,0.99251559431384,FALSE
"TRPM7",-0.0496652736656963,0.99251559431384,FALSE
"TMX4",0.0612871527896249,0.99251559431384,FALSE
"WSB1",-0.0467640656296539,0.99251559431384,FALSE
"RNPC3",-0.0659602230989237,0.99251559431384,FALSE
"LILRA6",-0.128517732380588,0.99251559431384,FALSE
"MOK",-0.0863356162148247,0.99251559431384,FALSE
"ZNF583",-0.0776341549843874,0.99251559431384,FALSE
"LRRC37A16P",-0.081265858914434,0.99251559431384,FALSE
"INSR",0.0528416724517744,0.99251559431384,FALSE
"SERPINB5",0.173320373179323,0.99251559431384,FALSE
"HABP4",0.0564767842730541,0.99251559431384,FALSE
"TIGD4",0.0913323149096008,0.99251559431384,FALSE
"C17orf85",0.0373856609309886,0.99251559431384,FALSE
"PRMT6",0.0637650671998615,0.99251559431384,FALSE
"GFRA2",-0.17156015542746,0.99251559431384,FALSE
"PROB1",-0.0660850999930004,0.99251559431384,FALSE
"MUT",0.0427123411347094,0.99251559431384,FALSE
"SERINC2",-0.0856861308609143,0.99251559431384,FALSE
"GEMIN7",-0.0425546446038812,0.99251559431384,FALSE
"MYC",-0.0784719644799123,0.99251559431384,FALSE
"ATG13",0.0336171593694065,0.99251559431384,FALSE
"OSER1-AS1",0.0839342258761029,0.99251559431384,FALSE
"RP11-85K15.3",-0.0899866255174376,0.99251559431384,FALSE
"MZF1",-0.0706446448586425,0.99251559431384,FALSE
"ABCC9",0.140742095955841,0.99251559431384,FALSE
"PTPN11",-0.0415364587927801,0.99251559431384,FALSE
"COPZ2",0.0990262273142518,0.99251559431384,FALSE
"GTF2H3",-0.0420339421980605,0.99251559431384,FALSE
"RP3-402G11.25",0.0836184615734775,0.99251559431384,FALSE
"C11orf84",0.0656397235390945,0.99251559431384,FALSE
"RP1-261D10.2",-0.0834182963669196,0.99251559431384,FALSE
"TINCR",-0.182358111087228,0.99251559431384,FALSE
"RP11-400F19.6",-0.047610145495029,0.99251559431384,FALSE
"BTN3A1",-0.0658280511607014,0.99251559431384,FALSE
"APH1A",0.0379021131619851,0.99251559431384,FALSE
"MR1",0.0728341118683466,0.99251559431384,FALSE
"SKP1",-0.039997648882084,0.99251559431384,FALSE
"PCDHGA9",-0.107332686451089,0.99251559431384,FALSE
"RPL7AP66",0.106698994193421,0.99251559431384,FALSE
"RAP2B",-0.0453145040080636,0.99251559431384,FALSE
"MRPS35",-0.0518449795367016,0.99251559431384,FALSE
"ERBB3",-0.0464477367551377,0.99251559431384,FALSE
"MAU2",0.0325816440646192,0.99251559431384,FALSE
"LINC01137",-0.0634101278669566,0.99251559431384,FALSE
"RASSF8-AS1",-0.107330241701876,0.99251559431384,FALSE
"SLC17A9",-0.116717885187558,0.99251559431384,FALSE
"RP11-296O14.3",-0.0968229571954905,0.99251559431384,FALSE
"RP5-908M14.10",-0.0952129763501502,0.99251559431384,FALSE
"KPTN",0.0664240693408691,0.99251559431384,FALSE
"WBP1LP2",0.0780877971667296,0.99251559431384,FALSE
"TNFRSF11B",-0.152751871990642,0.99251559431384,FALSE
"PDIA4",-0.0535363591178851,0.99251559431384,FALSE
"TARDBP",0.0298023292575249,0.99251559431384,FALSE
"FCGR2B",0.13523493617488,0.99251559431384,FALSE
"UBE2L6",0.0935457771535897,0.99251559431384,FALSE
"IKBKAP",0.034400990572499,0.99251559431384,FALSE
"ROGDI",-0.0545578012542382,0.99251559431384,FALSE
"RAI2",0.115696128400557,0.99251559431384,FALSE
"C10orf99",0.168391861659769,0.99251559431384,FALSE
"C19orf38",0.111045339218227,0.99251559431384,FALSE
"IGHV1-69-2",-0.205555210404747,0.99251559431384,FALSE
"ITGB7",-0.114657538345624,0.99251559431384,FALSE
"BTRC",-0.0290767149446802,0.99251559431384,FALSE
"FKBP5",-0.0750110278985281,0.99251559431384,FALSE
"NRBP2",-0.0653018274096389,0.99251559431384,FALSE
"MOB1A",-0.0372189085915582,0.99251559431384,FALSE
"RP11-876N24.3",-0.0962015350110844,0.99251559431384,FALSE
"GPR126",-0.115847859061972,0.99251559431384,FALSE
"CCDC137",-0.0550775388780379,0.99251559431384,FALSE
"RPSAP58",-0.126860877632708,0.99251559431384,FALSE
"SETMAR",0.0462385497627696,0.99251559431384,FALSE
"CD44",-0.0585434971800299,0.99251559431384,FALSE
"SAMHD1",-0.0687651195408043,0.99251559431384,FALSE
"RP11-800A3.4",-0.0947278476057358,0.99251559431384,FALSE
"GLTSCR2",0.0547769270522633,0.99251559431384,FALSE
"FHL5",-0.123134548740452,0.99251559431384,FALSE
"IL6",-0.162801939576412,0.99251559431384,FALSE
"ALDH18A1",0.0428296390178721,0.99251559431384,FALSE
"RP11-74J13.9",-0.0809801714531964,0.99251559431384,FALSE
"MAML2",-0.0667178076347701,0.99251559431384,FALSE
"MFAP4",0.142049376493204,0.99251559431384,FALSE
"PAF1",0.0474752162933621,0.99251559431384,FALSE
"GFOD1",-0.0655883903945691,0.99251559431384,FALSE
"GSTO2",0.0874376127359051,0.99251559431384,FALSE
"VPS33B",0.0340055405883288,0.99251559431384,FALSE
"HVCN1",0.0868538708533386,0.99251559431384,FALSE
"ARIH2OS",0.0561560595424437,0.99251559431384,FALSE
"CPSF3",0.0413485529328536,0.99251559431384,FALSE
"GK5",-0.0540040996182171,0.99251559431384,FALSE
"ADD1",-0.0373304029101899,0.99251559431384,FALSE
"THNSL1",0.0535510198935388,0.99251559431384,FALSE
"ACAA2",-0.0827691850542393,0.99251559431384,FALSE
"TREM1",-0.16051255862896,0.99251559431384,FALSE
"GNPDA1",-0.0511486581770099,0.99251559431384,FALSE
"CCL4",-0.121458619068009,0.99251559431384,FALSE
"TBL1X",-0.0663623609622039,0.99251559431384,FALSE
"CLCA4",0.323269571553868,0.99251559431384,FALSE
"RALY",-0.0567307104367318,0.99251559431384,FALSE
"DHX34",0.058205257282514,0.99251559431384,FALSE
"KIAA1109",-0.06847183468662,0.99251559431384,FALSE
"MANBA",-0.045363335941157,0.99251559431384,FALSE
"FGD5",-0.0880735308364046,0.99251559431384,FALSE
"PIAS4",0.0395171986657523,0.99251559431384,FALSE
"CDK6",-0.0680156631391347,0.99251559431384,FALSE
"BANK1",0.121778684298447,0.99251559431384,FALSE
"ASTN2",0.0623569281059694,0.99251559431384,FALSE
"CCZ1B",0.0540780641658171,0.99251559431384,FALSE
"PAXIP1-AS2",0.0553172828977629,0.99251559431384,FALSE
"CASP8AP2",-0.0535116179476049,0.99251559431384,FALSE
"NTPCR",0.0425237371662604,0.99251559431384,FALSE
"HPS1",-0.0472541874509304,0.99251559431384,FALSE
"FAM213B",-0.0494033837416808,0.99251559431384,FALSE
"MED6",0.0425049226346198,0.99251559431384,FALSE
"RTEL1",-0.0655103013714101,0.99251559431384,FALSE
"RP11-120K24.3",0.0979175018182022,0.99251559431384,FALSE
"CMTM3",0.0825592665506991,0.99251559431384,FALSE
"BST1",0.104328253140128,0.99251559431384,FALSE
"RGS9",0.12491242934211,0.99251559431384,FALSE
"CDKN2B",-0.142812810453713,0.99251559431384,FALSE
"SELK",0.0410446457967107,0.99251559431384,FALSE
"LMCD1",0.0826644182959258,0.99251559431384,FALSE
"MAP7",-0.0444077991340975,0.99251559431384,FALSE
"TM2D3",0.0295003656847721,0.99251559431384,FALSE
"MYBL1",-0.0837668307495882,0.99251559431384,FALSE
"RPS27A",0.0505991107957466,0.99251559431384,FALSE
"ZNF518B",-0.111817066477,0.99251559431384,FALSE
"TMEM63C",0.144961254167037,0.99251559431384,FALSE
"RPS27",0.0492984998526027,0.99251559431384,FALSE
"ZNF263",-0.0346328977741782,0.99251559431384,FALSE
"CRHR1-IT1",0.0463657889870923,0.99251559431384,FALSE
"RAB26",-0.157619166905763,0.99251559431384,FALSE
"CISD2",-0.0393537496315458,0.99251559431384,FALSE
"YKT6",0.0403203119006433,0.99251559431384,FALSE
"RP11-1094M14.11",0.0694187145846716,0.99251559431384,FALSE
"INPP4B",-0.0739981068248154,0.99251559431384,FALSE
"NEK11",-0.0635731365676535,0.99251559431384,FALSE
"PAPOLG",-0.0384889240563736,0.99251559431384,FALSE
"PSMG1",-0.0669807832708364,0.99251559431384,FALSE
"NDUFB11",0.0541896693106176,0.99251559431384,FALSE
"TIMM23B",0.0415247217393563,0.99251559431384,FALSE
"PDK3",-0.0567887842306248,0.99251559431384,FALSE
"PATL2",0.0957134054932604,0.99251559431384,FALSE
"PTOV1-AS1",-0.0381849793662516,0.99251559431384,FALSE
"RP11-458F8.4",0.080914625621287,0.99251559431384,FALSE
"DYRK1B",-0.0681077945053155,0.99251559431384,FALSE
"MERTK",-0.0821631830216095,0.99251559431384,FALSE
"METTL13",0.0400747048273452,0.99251559431384,FALSE
"AC005550.3",-0.165197157179593,0.99251559431384,FALSE
"PPP2CA",-0.0322683655675943,0.99251559431384,FALSE
"PIH1D2",0.064535776293154,0.99251559431384,FALSE
